Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Tot_No_Bedrooms,Max_Age,Closest_city
172000.0,2.9875,13.0,2899.0,657.0,1946.0,579.0,33.23,-117.23,16649.5517272878,2242.0,30.0,SanDiego
97000.0,1.808,18.0,2334.0,573.0,962.0,557.0,33.22,-117.23,15694.4732675393,1761.0,30.0,SanDiego
148800.0,2.0246,16.0,3224.0,729.0,1036.0,608.0,33.22,-117.23,15694.4732675393,2495.0,33.0,SanDiego
162500.0,4.1316,20.0,1962.0,334.0,1173.0,349.0,33.22,-117.24,15224.4622792738,1628.0,38.0,SanDiego
151400.0,2.1293,9.0,2486.0,626.0,1938.0,525.0,33.21,-117.24,14260.5880656731,1860.0,28.0,SanDiego
164600.0,4.125,34.0,544.0,108.0,348.0,127.0,33.21,-117.23,14761.3776634308,436.0,46.0,SanDiego
205000.0,4.6187,6.0,6160.0,993.0,2997.0,1029.0,33.25,-117.25,17862.9845759755,5167.0,23.0,SanDiego
198500.0,4.1405,5.0,20908.0,3933.0,9690.0,3510.0,33.23,-117.27,15148.6682087518,16975.0,20.0,SanDiego
196700.0,5.0249,5.0,2283.0,337.0,999.0,325.0,33.22,-117.27,14092.0408990313,1946.0,19.0,SanDiego
90800.0,1.8849,16.0,1420.0,311.0,470.0,313.0,33.22,-117.27,14092.0408990313,1109.0,32.0,SanDiego
98600.0,2.3844,13.0,2832.0,542.0,1065.0,531.0,33.22,-117.28,13819.7479412607,2290.0,25.0,SanDiego
177500.0,4.4531,5.0,5764.0,996.0,3161.0,1012.0,33.21,-117.27,13044.6137092206,4768.0,18.0,SanDiego
142600.0,3.9815,26.0,2010.0,347.0,1160.0,331.0,33.22,-117.25,14798.1426557344,1663.0,45.0,SanDiego
135800.0,3.5,19.0,2167.0,443.0,1654.0,435.0,33.22,-117.25,14798.1426557344,1724.0,34.0,SanDiego
136000.0,3.0197,26.0,1906.0,408.0,1325.0,427.0,33.21,-117.26,13397.6195654386,1498.0,43.0,SanDiego
175600.0,4.21,11.0,1472.0,261.0,1012.0,285.0,33.2,-117.28,11687.9947002654,1211.0,24.0,SanDiego
150700.0,4.2054,23.0,2145.0,379.0,1360.0,404.0,33.2,-117.27,12008.7942303678,1766.0,39.0,SanDiego
121900.0,2.8214,13.0,3163.0,725.0,1675.0,629.0,33.2,-117.26,12391.3868235515,2438.0,27.0,SanDiego
156900.0,4.3542,34.0,1852.0,322.0,978.0,332.0,33.2,-117.27,12008.7942303678,1530.0,45.0,SanDiego
139300.0,2.724,8.0,973.0,289.0,663.0,209.0,33.19,-117.27,10987.8657087509,684.0,19.0,SanDiego
165800.0,3.4456,5.0,2697.0,639.0,1633.0,580.0,33.19,-117.28,10636.2778595027,2058.0,19.0,SanDiego
127200.0,2.066,9.0,1944.0,488.0,1992.0,453.0,33.21,-117.25,13804.4806170267,1456.0,23.0,SanDiego
121700.0,2.1875,19.0,1872.0,489.0,1859.0,446.0,33.21,-117.24,14260.5880656731,1383.0,38.0,SanDiego
111300.0,3.0982,18.0,1846.0,419.0,1581.0,387.0,33.21,-117.24,14260.5880656731,1427.0,39.0,SanDiego
147500.0,2.4505,25.0,1631.0,415.0,1045.0,386.0,33.2,-117.24,13319.8105658902,1216.0,41.0,SanDiego
171700.0,2.5119,26.0,1701.0,404.0,989.0,367.0,33.2,-117.24,13319.8105658902,1297.0,42.0,SanDiego
124500.0,2.0625,22.0,2361.0,618.0,1472.0,596.0,33.2,-117.25,12830.2457365064,1743.0,37.0,SanDiego
131300.0,2.7961,10.0,2050.0,473.0,1302.0,471.0,33.2,-117.25,12830.2457365064,1577.0,24.0,SanDiego
117000.0,2.6339,13.0,1203.0,292.0,1035.0,293.0,33.21,-117.25,13804.4806170267,911.0,27.0,SanDiego
213800.0,3.6181,21.0,1934.0,386.0,861.0,381.0,33.21,-117.23,14761.3776634308,1548.0,37.0,SanDiego
198800.0,3.6375,19.0,4400.0,828.0,1901.0,735.0,33.21,-117.22,15302.4632201606,3572.0,35.0,SanDiego
205500.0,4.4844,31.0,1736.0,277.0,801.0,292.0,33.2,-117.22,14429.8952714329,1459.0,45.0,SanDiego
166000.0,3.5109,29.0,3372.0,720.0,1770.0,693.0,33.2,-117.23,13854.707173031,2652.0,46.0,SanDiego
212500.0,4.8929,21.0,2284.0,360.0,999.0,356.0,33.2,-117.23,13854.707173031,1924.0,38.0,SanDiego
253700.0,5.04,22.0,3337.0,518.0,1288.0,466.0,33.2,-117.21,15040.753087704,2819.0,39.0,SanDiego
216900.0,2.7019,16.0,3004.0,656.0,1948.0,606.0,33.19,-117.22,13592.3226530632,2348.0,28.0,SanDiego
215700.0,2.9133,4.0,3371.0,773.0,1481.0,627.0,33.18,-117.27,9986.39618288371,2598.0,14.0,SanDiego
216100.0,2.9469,4.0,2342.0,595.0,1518.0,545.0,33.19,-117.26,11404.8054140986,1747.0,18.0,SanDiego
158500.0,4.2361,2.0,2629.0,509.0,1044.0,522.0,33.19,-117.26,11404.8054140986,2120.0,15.0,SanDiego
207000.0,4.5764,18.0,1891.0,306.0,830.0,279.0,33.19,-117.25,11880.2183363473,1585.0,34.0,SanDiego
159400.0,2.9191,19.0,1569.0,351.0,1035.0,352.0,33.19,-117.24,12407.3847482122,1218.0,33.0,SanDiego
192500.0,3.6346,22.0,2554.0,447.0,1147.0,422.0,33.19,-117.23,12980.0004672381,2107.0,36.0,SanDiego
200200.0,5.0195,19.0,3337.0,565.0,1646.0,554.0,33.18,-117.24,11530.0433787459,2772.0,31.0,SanDiego
182600.0,4.1807,6.0,7880.0,1533.0,3760.0,1460.0,33.17,-117.3,7973.97859468354,6347.0,21.0,SanDiego
239000.0,4.2383,18.0,2143.0,299.0,828.0,283.0,33.17,-117.32,7779.03052296609,1844.0,33.0,SanDiego
283900.0,5.552,7.0,2349.0,312.0,809.0,282.0,33.17,-117.31,7821.88108116928,2037.0,22.0,SanDiego
247800.0,5.5956,4.0,5846.0,894.0,2282.0,801.0,33.16,-117.31,6717.15578101564,4952.0,18.0,SanDiego
224400.0,5.6605,17.0,1704.0,263.0,781.0,281.0,33.16,-117.31,6717.15578101564,1441.0,34.0,SanDiego
111400.0,2.7644,15.0,3780.0,792.0,1632.0,721.0,33.18,-117.29,9287.33586172699,2988.0,29.0,SanDiego
160600.0,3.1667,17.0,821.0,176.0,436.0,168.0,33.18,-117.29,9287.33586172699,645.0,33.0,SanDiego
157300.0,2.1205,16.0,3002.0,591.0,842.0,538.0,33.18,-117.28,9598.14853875259,2411.0,31.0,SanDiego
178100.0,6.2096,14.0,676.0,118.0,384.0,126.0,33.18,-117.28,9598.14853875259,558.0,30.0,SanDiego
225600.0,4.5781,9.0,4540.0,793.0,2235.0,746.0,33.18,-117.26,10443.446145213,3747.0,28.0,SanDiego
244900.0,4.6357,4.0,23915.0,4135.0,10877.0,3958.0,33.15,-117.27,7179.83481116765,19780.0,16.0,SanDiego
87500.0,4.0625,11.0,2560.0,445.0,952.0,448.0,33.15,-117.29,6170.24457865504,2115.0,26.0,SanDiego
237500.0,4.2826,4.0,9998.0,1874.0,3925.0,1672.0,33.17,-117.24,10696.4230277195,8124.0,17.0,SanDiego
135700.0,3.625,6.0,1487.0,362.0,810.0,322.0,33.17,-117.22,12051.0801211694,1125.0,13.0,SanDiego
228100.0,4.0,4.0,3066.0,625.0,1164.0,582.0,33.16,-117.23,10625.4450105959,2441.0,19.0,SanDiego
214500.0,3.6736,2.0,4624.0,946.0,2091.0,808.0,33.16,-117.23,10625.4450105959,3678.0,14.0,SanDiego
183900.0,3.3444,13.0,4273.0,886.0,2328.0,801.0,33.18,-117.22,12796.6188223986,3387.0,30.0,SanDiego
163800.0,3.75,16.0,1787.0,361.0,1446.0,362.0,33.17,-117.21,12776.4263030663,1426.0,27.0,SanDiego
218500.0,4.8152,21.0,3765.0,612.0,1722.0,593.0,33.19,-117.21,14239.2297919666,3153.0,36.0,SanDiego
209700.0,4.1128,7.0,3561.0,722.0,1921.0,657.0,33.18,-117.19,14932.3245945378,2839.0,26.0,SanDiego
196000.0,2.6487,13.0,2937.0,698.0,1246.0,579.0,33.16,-117.21,12132.0674851309,2239.0,28.0,SanDiego
91600.0,2.3159,13.0,4503.0,1137.0,3094.0,1091.0,33.16,-117.2,12920.210964831,3366.0,31.0,SanDiego
199000.0,3.0139,11.0,4091.0,864.0,1927.0,765.0,33.15,-117.2,12383.7374913708,3227.0,25.0,SanDiego
139200.0,3.8147,19.0,2025.0,414.0,1663.0,403.0,33.14,-117.2,11927.066570942,1611.0,34.0,SanDiego
210400.0,5.0123,5.0,4576.0,848.0,2314.0,705.0,33.14,-117.22,10222.0806204997,3728.0,18.0,SanDiego
163300.0,2.8586,12.0,4839.0,954.0,1708.0,952.0,33.14,-117.21,11068.2260095675,3885.0,26.0,SanDiego
132800.0,2.2278,15.0,1889.0,368.0,754.0,409.0,33.13,-117.21,10671.1855080809,1521.0,27.0,SanDiego
214300.0,3.0221,25.0,596.0,115.0,426.0,137.0,33.18,-117.17,16465.8408655904,481.0,42.0,SanDiego
159900.0,3.1793,15.0,5923.0,1206.0,3943.0,1006.0,33.16,-117.18,14547.3031980171,4717.0,27.0,SanDiego
158500.0,3.5839,5.0,4750.0,962.0,2726.0,905.0,33.16,-117.15,17078.313542137,3788.0,21.0,SanDiego
202700.0,5.6874,16.0,1660.0,236.0,733.0,214.0,33.16,-117.14,17939.3082020941,1424.0,24.0,SanDiego
193200.0,3.4833,15.0,2241.0,381.0,997.0,390.0,33.15,-117.13,18443.1383161638,1860.0,31.0,SanDiego
168400.0,5.5696,17.0,1149.0,182.0,702.0,192.0,33.15,-117.14,17557.378321747,967.0,34.0,SanDiego
174600.0,5.0346,16.0,1129.0,198.0,758.0,178.0,33.15,-117.14,17557.378321747,931.0,27.0,SanDiego
158900.0,2.3062,15.0,1070.0,208.0,470.0,217.0,33.14,-117.15,16340.755433098,862.0,31.0,SanDiego
172600.0,3.1776,16.0,3907.0,671.0,1759.0,663.0,33.15,-117.13,18443.1383161638,3236.0,31.0,SanDiego
170700.0,4.8526,16.0,1649.0,278.0,993.0,277.0,33.14,-117.13,18140.2479446255,1371.0,27.0,SanDiego
171400.0,4.1053,5.0,2618.0,539.0,1320.0,512.0,33.14,-117.13,18140.2479446255,2079.0,20.0,SanDiego
163600.0,4.1641,16.0,1710.0,272.0,1025.0,267.0,33.14,-117.12,19044.5435573213,1438.0,34.0,SanDiego
172600.0,3.8967,12.0,2363.0,408.0,1211.0,396.0,33.14,-117.12,19044.5435573213,1955.0,24.0,SanDiego
153900.0,4.0495,12.0,2258.0,456.0,1147.0,433.0,33.14,-117.13,18140.2479446255,1802.0,26.0,SanDiego
92000.0,2.3267,12.0,3652.0,923.0,1677.0,728.0,33.14,-117.19,12796.0463424857,2729.0,23.0,SanDiego
117500.0,2.32,7.0,6225.0,1683.0,5410.0,1580.0,33.15,-117.18,14073.1740063783,4542.0,17.0,SanDiego
168000.0,3.775,19.0,3068.0,596.0,912.0,554.0,33.13,-117.21,10671.1855080809,2472.0,32.0,SanDiego
247800.0,5.1194,18.0,4372.0,736.0,1473.0,675.0,33.12,-117.2,11290.2356933709,3636.0,32.0,SanDiego
258900.0,4.3672,4.0,3261.0,689.0,926.0,561.0,33.12,-117.21,10378.6142404076,2572.0,19.0,SanDiego
279900.0,5.1814,16.0,3470.0,601.0,1197.0,552.0,33.11,-117.18,12980.8936971705,2869.0,31.0,SanDiego
255800.0,5.311,8.0,8552.0,1437.0,3335.0,1323.0,33.12,-117.25,6786.04334888755,7115.0,20.0,SanDiego
240300.0,6.0336,10.0,3487.0,545.0,1410.0,557.0,33.11,-117.24,7427.8491772235,2942.0,25.0,SanDiego
237400.0,7.745,4.0,1862.0,291.0,685.0,248.0,33.1,-117.23,8276.87540317397,1571.0,19.0,SanDiego
171900.0,3.9464,14.0,3676.0,720.0,1176.0,614.0,33.1,-117.25,6413.87512119119,2956.0,30.0,SanDiego
500001.0,7.0423,22.0,2398.0,407.0,349.0,169.0,33.09,-117.26,5595.37067715023,1991.0,35.0,SanDiego
227100.0,4.1667,13.0,3730.0,761.0,1335.0,603.0,33.09,-117.26,5595.37067715023,2969.0,25.0,SanDiego
279600.0,6.3373,7.0,5320.0,855.0,2015.0,768.0,33.09,-117.23,8352.41146193807,4465.0,21.0,SanDiego
340300.0,7.5402,13.0,3651.0,465.0,1311.0,435.0,33.08,-117.25,6790.9240781362,3186.0,27.0,SanDiego
285200.0,6.617,14.0,7208.0,1012.0,3097.0,1014.0,33.08,-117.25,6790.9240781362,6196.0,34.0,SanDiego
299600.0,5.3905,12.0,5080.0,814.0,1958.0,716.0,33.08,-117.26,5918.84880600842,4266.0,27.0,SanDiego
129900.0,3.0426,9.0,5685.0,1442.0,3773.0,1250.0,33.13,-117.09,21572.8749489632,4243.0,24.0,SanDiego
154200.0,4.3846,15.0,1497.0,250.0,827.0,239.0,33.14,-117.08,22683.5786737076,1247.0,27.0,SanDiego
160900.0,4.2357,11.0,1430.0,292.0,921.0,294.0,33.14,-117.08,22683.5786737076,1138.0,21.0,SanDiego
160600.0,4.7426,16.0,2546.0,429.0,1683.0,408.0,33.14,-117.07,23597.5368836559,2117.0,31.0,SanDiego
157700.0,5.1842,17.0,1893.0,297.0,936.0,287.0,33.15,-117.07,23830.6221964302,1596.0,31.0,SanDiego
147500.0,4.7941,24.0,2155.0,379.0,1158.0,360.0,33.15,-117.06,24737.1610080187,1776.0,37.0,SanDiego
222400.0,5.0461,15.0,3154.0,488.0,1656.0,429.0,33.19,-117.11,21866.6025059669,2666.0,22.0,SanDiego
212800.0,5.1771,17.0,5391.0,886.0,2732.0,830.0,33.18,-117.03,28325.9066754188,4505.0,35.0,SanDiego
174800.0,4.4477,4.0,5465.0,974.0,2844.0,950.0,33.17,-117.06,25326.7697960481,4491.0,23.0,SanDiego
183800.0,5.4819,12.0,2465.0,412.0,1226.0,428.0,33.17,-117.1,21812.2690056342,2053.0,24.0,SanDiego
206700.0,4.8554,11.0,6341.0,1030.0,2697.0,977.0,33.16,-117.08,23219.3205270575,5311.0,29.0,SanDiego
180400.0,3.2024,15.0,2994.0,522.0,1231.0,503.0,33.15,-117.07,23830.6221964302,2472.0,37.0,SanDiego
156800.0,3.5462,19.0,2629.0,494.0,1444.0,503.0,33.14,-117.08,22683.5786737076,2135.0,39.0,SanDiego
137500.0,3.4764,13.0,3958.0,865.0,1981.0,840.0,33.15,-117.09,22023.7275377567,3093.0,23.0,SanDiego
135300.0,2.6152,17.0,6817.0,1632.0,4526.0,1474.0,33.13,-117.07,23414.9907348229,5185.0,31.0,SanDiego
137500.0,2.1786,33.0,555.0,165.0,612.0,176.0,33.13,-117.07,23414.9907348229,390.0,44.0,SanDiego
137200.0,3.8185,27.0,3819.0,674.0,2447.0,717.0,33.14,-117.06,24512.7995903519,3145.0,45.0,SanDiego
98500.0,2.3762,20.0,7746.0,2035.0,5370.0,1838.0,33.13,-117.05,25260.1228012542,5711.0,30.0,SanDiego
150000.0,2.8247,15.0,13814.0,2888.0,6583.0,2789.0,33.15,-117.04,26555.3662183937,10926.0,27.0,SanDiego
136300.0,2.25,16.0,4552.0,1166.0,2737.0,1051.0,33.14,-117.05,25429.2259298154,3386.0,27.0,SanDiego
143500.0,2.8015,12.0,8742.0,2114.0,4854.0,1957.0,33.13,-117.06,24337.222588292,6628.0,23.0,SanDiego
113700.0,2.1437,17.0,8466.0,2628.0,7014.0,2267.0,33.13,-117.08,22493.5094579335,5838.0,31.0,SanDiego
137500.0,0.7054,43.0,107.0,44.0,107.0,48.0,33.12,-117.08,22357.192272538,63.0,59.0,SanDiego
191100.0,4.7019,14.0,8374.0,1407.0,2916.0,1295.0,33.15,-117.11,20226.9170322602,6967.0,30.0,SanDiego
161100.0,3.1467,5.0,3159.0,685.0,1398.0,581.0,33.15,-117.1,21123.900593097,2474.0,15.0,SanDiego
182800.0,4.4655,7.0,2810.0,464.0,1564.0,457.0,33.15,-117.12,19333.1726336714,2346.0,22.0,SanDiego
199800.0,3.7109,11.0,5546.0,974.0,2300.0,970.0,33.18,-117.14,18877.2836859477,4572.0,26.0,SanDiego
159500.0,2.3171,7.0,10665.0,2576.0,4917.0,2424.0,33.14,-117.1,20860.2613997743,8089.0,19.0,SanDiego
190500.0,3.4455,10.0,3208.0,636.0,1395.0,582.0,33.14,-117.11,19951.3226663998,2572.0,23.0,SanDiego
264000.0,4.9005,7.0,6126.0,1032.0,2662.0,923.0,33.12,-117.14,16805.5627116624,5094.0,18.0,SanDiego
80000.0,2.082,17.0,3164.0,652.0,1123.0,699.0,33.13,-117.13,17901.4160359839,2512.0,32.0,SanDiego
200000.0,3.875,46.0,52.0,13.0,59.0,13.0,33.12,-117.11,19578.7652093886,39.0,61.0,SanDiego
275000.0,0.813,12.0,961.0,342.0,315.0,201.0,33.12,-117.1,20504.4318666356,619.0,31.0,SanDiego
132400.0,2.2875,17.0,2641.0,627.0,1167.0,647.0,33.11,-117.11,19485.2178484377,2014.0,38.0,SanDiego
199600.0,4.3513,12.0,9302.0,1603.0,4074.0,1504.0,33.07,-117.14,16994.893734197,7699.0,25.0,SanDiego
186600.0,3.6389,45.0,1032.0,235.0,363.0,177.0,33.07,-117.12,18825.4114524154,797.0,64.0,SanDiego
347300.0,8.6803,16.0,2402.0,336.0,1080.0,365.0,33.07,-117.1,20661.7937442502,2066.0,34.0,SanDiego
444100.0,8.5957,8.0,2756.0,343.0,1045.0,340.0,33.07,-117.07,23162.0141524815,2413.0,22.0,SanDiego
353000.0,4.4375,5.0,12045.0,2162.0,5640.0,1997.0,33.09,-117.1,20418.1282491934,9883.0,17.0,SanDiego
249100.0,4.9844,23.0,3400.0,501.0,1383.0,488.0,33.08,-117.08,22363.2932170525,2899.0,36.0,SanDiego
177000.0,3.8292,21.0,2876.0,539.0,1387.0,499.0,33.1,-117.09,21317.8767768582,2337.0,36.0,SanDiego
122500.0,2.5284,11.0,567.0,184.0,620.0,163.0,33.12,-117.09,21430.594781452,383.0,21.0,SanDiego
115100.0,2.5331,31.0,1356.0,324.0,1301.0,331.0,33.11,-117.08,22275.6139573649,1032.0,41.0,SanDiego
127700.0,2.2,28.0,2094.0,585.0,1556.0,563.0,33.11,-117.08,22275.6139573649,1509.0,41.0,SanDiego
171600.0,3.1429,32.0,1713.0,321.0,891.0,286.0,33.11,-117.09,21345.367294178,1392.0,51.0,SanDiego
145500.0,1.8363,37.0,1060.0,268.0,823.0,229.0,33.12,-117.08,22357.192272538,792.0,48.0,SanDiego
139900.0,3.0915,31.0,2055.0,473.0,1326.0,427.0,33.11,-117.07,23205.9568575405,1582.0,42.0,SanDiego
116700.0,2.2146,31.0,1832.0,444.0,1669.0,463.0,33.11,-117.08,22275.6139573649,1388.0,44.0,SanDiego
114300.0,1.875,33.0,674.0,208.0,565.0,188.0,33.12,-117.08,22357.192272538,466.0,49.0,SanDiego
187700.0,3.1458,21.0,4578.0,927.0,2818.0,900.0,33.12,-117.07,23284.1724499287,3651.0,35.0,SanDiego
146300.0,2.7216,32.0,2474.0,499.0,1224.0,461.0,33.12,-117.07,23284.1724499287,1975.0,46.0,SanDiego
127000.0,2.4122,12.0,2453.0,599.0,1251.0,529.0,33.12,-117.07,23284.1724499287,1854.0,27.0,SanDiego
142300.0,3.0054,17.0,5565.0,1237.0,3004.0,1139.0,33.11,-117.07,23205.9568575405,4328.0,35.0,SanDiego
262500.0,4.0484,11.0,7483.0,1276.0,3516.0,1261.0,33.09,-117.06,24139.6177866463,6207.0,23.0,SanDiego
172800.0,4.7022,15.0,7000.0,1185.0,3555.0,1118.0,33.13,-117.03,27107.6551690691,5815.0,31.0,SanDiego
287500.0,6.7957,10.0,5149.0,851.0,2177.0,783.0,33.13,-116.97,32660.5777483811,4298.0,25.0,SanDiego
169900.0,4.2813,17.0,2385.0,372.0,1118.0,369.0,33.13,-117.05,25260.1228012542,2013.0,30.0,SanDiego
223500.0,5.4786,18.0,4393.0,642.0,2095.0,677.0,33.11,-117.05,25066.8884754395,3751.0,29.0,SanDiego
167500.0,5.2323,22.0,2427.0,390.0,1099.0,362.0,33.13,-117.05,25260.1228012542,2037.0,33.0,SanDiego
320200.0,6.1868,13.0,5516.0,746.0,2119.0,662.0,33.1,-117.05,25043.8758821584,4770.0,28.0,SanDiego
248300.0,5.4663,25.0,3142.0,446.0,1286.0,419.0,33.12,-117.03,26995.1311839903,2696.0,38.0,SanDiego
335600.0,6.1834,16.0,4677.0,581.0,1902.0,566.0,33.09,-117.04,26000.8694351727,4096.0,24.0,SanDiego
239900.0,4.8836,16.0,3490.0,545.0,1628.0,535.0,33.06,-116.93,33848.453558445,2945.0,31.0,SanDiego
210900.0,5.0278,14.0,2816.0,501.0,1448.0,452.0,32.99,-116.89,35258.5517007956,2315.0,24.0,SanDiego
222600.0,4.5,18.0,2087.0,353.0,992.0,329.0,32.96,-116.95,29298.8283348605,1734.0,30.0,SanDiego
225900.0,4.0408,15.0,2755.0,519.0,1474.0,460.0,33.08,-116.84,42449.0732844018,2236.0,27.0,SanDiego
239100.0,5.5842,13.0,1406.0,260.0,737.0,279.0,33.08,-116.77,48573.8031940448,1146.0,26.0,SanDiego
221000.0,5.5102,7.0,12480.0,1946.0,5102.0,1697.0,33.0,-116.78,45566.699480731,10534.0,19.0,SanDiego
199200.0,5.4155,5.0,5673.0,855.0,2592.0,797.0,33.01,-116.84,40242.273640918,4818.0,13.0,SanDiego
166700.0,2.8827,11.0,7217.0,1583.0,4197.0,1502.0,33.05,-116.88,37795.1721003141,5634.0,19.0,SanDiego
171500.0,5.2596,16.0,3204.0,541.0,1818.0,529.0,33.02,-116.88,36845.501998833,2663.0,34.0,SanDiego
167200.0,3.475,11.0,3213.0,634.0,1975.0,579.0,33.03,-116.9,35340.5098033357,2579.0,28.0,SanDiego
164500.0,3.6348,17.0,9044.0,1689.0,5030.0,1596.0,33.05,-116.86,39562.5872371928,7355.0,31.0,SanDiego
170200.0,4.6518,17.0,401.0,68.0,251.0,69.0,33.02,-116.86,38656.9633127805,333.0,26.0,SanDiego
209800.0,5.6674,11.0,1227.0,202.0,645.0,198.0,33.02,-116.84,40473.3384989362,1025.0,22.0,SanDiego
158200.0,2.4744,17.0,4190.0,946.0,1802.0,673.0,33.33,-116.74,59611.8828604898,3244.0,24.0,SanDiego
156300.0,2.1797,26.0,1820.0,374.0,1001.0,324.0,33.16,-116.68,59640.9380129046,1446.0,41.0,SanDiego
172900.0,2.7813,23.0,1731.0,365.0,612.0,258.0,33.06,-116.6,53950.8991077286,1366.0,37.0,SanDiego
134400.0,3.0089,36.0,992.0,224.0,334.0,126.0,33.09,-116.58,57173.6966169289,768.0,51.0,SanDiego
148200.0,4.125,15.0,1985.0,361.0,536.0,209.0,33.05,-116.56,52683.1210922368,1624.0,28.0,SanDiego
198100.0,3.875,11.0,2522.0,538.0,616.0,269.0,33.04,-116.61,51816.5212659153,1984.0,26.0,SanDiego
221900.0,1.5909,24.0,1378.0,272.0,532.0,188.0,33.09,-116.66,57950.6183515256,1106.0,41.0,SanDiego
193800.0,5.359,16.0,349.0,74.0,120.0,43.0,32.97,-116.67,45065.5831124019,275.0,24.0,SanDiego
189900.0,4.57,18.0,4454.0,852.0,1754.0,656.0,32.9,-116.52,36159.3087114748,3602.0,35.0,SanDiego
176400.0,3.3214,24.0,2746.0,514.0,731.0,295.0,33.36,-116.34,85026.6308183565,2232.0,37.0,SanDiego
100000.0,3.3625,19.0,1791.0,367.0,327.0,185.0,33.28,-116.32,76023.0290258608,1424.0,28.0,SanDiego
83700.0,1.9875,17.0,934.0,284.0,452.0,184.0,33.07,-116.26,52535.7569660442,650.0,36.0,SanDiego
58800.0,2.5179,18.0,382.0,128.0,194.0,69.0,32.84,-116.28,26969.7260484721,254.0,26.0,SanDiego
98700.0,2.5795,12.0,4890.0,1152.0,1289.0,570.0,33.19,-116.37,66531.8905281717,3738.0,26.0,SanDiego
116500.0,2.919,19.0,4085.0,876.0,2133.0,718.0,32.69,-116.58,12850.2865120766,3209.0,33.0,SanDiego
127100.0,2.1949,22.0,2680.0,643.0,1644.0,516.0,32.65,-116.45,12876.3738856159,2037.0,39.0,SanDiego
110700.0,1.7137,16.0,2595.0,606.0,1046.0,367.0,32.74,-116.35,17522.0848737303,1989.0,26.0,SanDiego
61800.0,1.4648,28.0,1608.0,409.0,567.0,254.0,32.64,-116.2,8061.17473351492,1199.0,44.0,SanDiego
217400.0,4.2321,17.0,4863.0,845.0,2266.0,769.0,32.85,-116.75,33938.4258641765,4018.0,24.0,SanDiego
231800.0,3.5769,12.0,4281.0,786.0,1891.0,721.0,32.84,-116.79,32086.723665096,3495.0,26.0,SanDiego
187200.0,3.1196,16.0,3311.0,702.0,1627.0,624.0,32.84,-116.76,32631.3824456665,2609.0,30.0,SanDiego
222900.0,2.875,16.0,3688.0,817.0,1969.0,767.0,32.82,-116.77,30252.3292778216,2871.0,29.0,SanDiego
308600.0,6.6361,17.0,3348.0,481.0,1222.0,443.0,32.82,-116.75,30723.9823712426,2867.0,34.0,SanDiego
274600.0,6.1481,11.0,3874.0,565.0,1672.0,546.0,32.8,-116.8,27549.6477199432,3309.0,25.0,SanDiego
169100.0,4.0159,18.0,4115.0,847.0,2032.0,745.0,32.86,-116.62,32118.4169690801,3268.0,36.0,SanDiego
240600.0,6.2152,13.0,843.0,157.0,918.0,152.0,32.79,-116.66,25687.9640331177,686.0,28.0,SanDiego
248900.0,5.5164,15.0,2053.0,321.0,993.0,309.0,32.75,-116.87,21863.385691178,1732.0,29.0,SanDiego
300300.0,6.4745,8.0,4630.0,624.0,2048.0,575.0,32.73,-116.91,20494.0631381245,4006.0,20.0,SanDiego
259900.0,5.7652,13.0,3268.0,491.0,1431.0,503.0,32.72,-116.87,18555.7837276849,2777.0,28.0,SanDiego
293100.0,6.2578,9.0,2652.0,393.0,1355.0,362.0,32.67,-116.89,13574.1812046838,2259.0,25.0,SanDiego
214500.0,4.7367,14.0,4085.0,751.0,2129.0,688.0,32.74,-116.76,21982.3386126489,3334.0,28.0,SanDiego
206100.0,3.5227,19.0,2652.0,520.0,1421.0,491.0,32.61,-116.79,7843.25690082198,2132.0,28.0,SanDiego
500001.0,3.6728,25.0,1178.0,545.0,592.0,441.0,37.81,-122.41,3299.57349242667,633.0,38.0,SanFrancisco
500001.0,1.8981,31.0,3991.0,1311.0,2305.0,1201.0,37.81,-122.41,3299.57349242667,2680.0,43.0,SanFrancisco
500001.0,4.3472,52.0,1314.0,317.0,473.0,250.0,37.81,-122.42,2616.1098687766,997.0,70.0,SanFrancisco
500001.0,8.0755,52.0,2852.0,581.0,838.0,510.0,37.8,-122.42,2261.16173781119,2271.0,66.0,SanFrancisco
500001.0,4.9211,52.0,4985.0,1355.0,1848.0,1255.0,37.8,-122.42,2261.16173781119,3630.0,69.0,SanFrancisco
500001.0,3.2356,50.0,2494.0,731.0,958.0,712.0,37.8,-122.42,2261.16173781119,1763.0,66.0,SanFrancisco
500001.0,4.4712,52.0,741.0,170.0,277.0,165.0,37.8,-122.42,2261.16173781119,571.0,70.0,SanFrancisco
500001.0,3.1477,52.0,2583.0,672.0,1335.0,613.0,37.8,-122.41,2610.49766793425,1911.0,65.0,SanFrancisco
350000.0,4.1607,52.0,2618.0,611.0,1328.0,559.0,37.8,-122.41,2610.49766793425,2007.0,70.0,SanFrancisco
500001.0,5.4378,52.0,3278.0,775.0,1279.0,709.0,37.8,-122.41,2610.49766793425,2503.0,68.0,SanFrancisco
500001.0,2.5875,52.0,812.0,252.0,629.0,247.0,37.8,-122.41,2610.49766793425,560.0,67.0,SanFrancisco
